timestamp;tag;duration;package_0
1763565688.6996887;start;0.008650779724121094;243774.0
1763565688.7344382;start;0.0010788440704345703;20264.0
1763565688.741088;start;0.0004305839538574219;0.0
1763565688.751373;start;0.0005624294281005859;0.0
1763565688.7615159;start;0.0005023479461669922;0.0
1763565688.7714725;start;0.0004825592041015625;0.0
1763565688.7817824;start;0.0004885196685791016;0.0
1763565688.791199;start;0.0005316734313964844;14893.0
1763565688.8017082;start;0.00048613548278808594;0.0
1763565688.8120923;start;0.0005772113800048828;47180.0
1763565688.821517;start;0.0005345344543457031;0.0
1763565688.831664;start;0.0006082057952880859;27161.0
1763565688.841404;start;0.0005047321319580078;0.0
1763565688.8525612;start;0.0005576610565185547;0.0
1763565688.8617108;start;0.0006108283996582031;36072.0
1763565688.8714879;start;0.0004813671112060547;0.0
1763565688.8817112;start;0.000514984130859375;29908.0
1763565688.891033;start;0.00039649009704589844;18860.0
1763565688.901565;start;0.0004627704620361328;0.0
1763565688.9121292;start;0.0006899833679199219;0.0
1763565688.9213414;start;0.00048065185546875;0.0
1763565688.9320467;start;0.0004382133483886719;0.0
1763565688.941165;start;0.0004565715789794922;35949.0
1763565688.951586;start;0.0004601478576660156;19287.0
1763565688.9622076;start;0.0006289482116699219;37048.0
1763565688.971637;start;0.0004932880401611328;0.0
1763565688.9814641;start;0.000591278076171875;0.0
1763565688.991343;start;0.0004265308380126953;18982.0
1763565689.0014055;start;0.0005292892456054688;0.0
1763565689.0118833;start;0.00064849853515625;39428.0
1763565689.0211997;start;0.0004525184631347656;0.0
1763565689.0315173;start;0.0006566047668457031;19470.0
1763565689.0411167;start;0.00041794776916503906;0.0
1763565689.0515435;start;0.0006167888641357422;21545.0
1763565689.0622005;start;0.0005059242248535156;73730.0
1763565689.0716217;start;0.0004665851593017578;0.0
1763565689.081635;start;0.0005342960357666016;0.0
1763565689.0913532;start;0.000431060791015625;18432.0
1763565689.1015007;start;0.00045680999755859375;26245.0
1763565689.1115868;start;0.0006704330444335938;44311.0
1763565689.121294;start;0.000453948974609375;0.0
1763565689.131642;start;0.0004572868347167969;21057.0
1763565689.1410599;start;0.0004169940948486328;17090.0
1763565689.1515527;start;0.00046253204345703125;0.0
