timestamp;tag;duration;package_0
1763566518.7240386;start;0.0056400299072265625;160461.0
1763566518.7454033;start;0.005242109298706055;140320.0
1763566518.7659438;start;0.007821798324584961;174927.0
1763566518.786524;start;0.007183551788330078;204040.0
1763566518.8087711;start;0.005556344985961914;176269.0
1763566518.8301506;start;0.005577564239501953;115478.0
1763566518.8489494;start;0.006507158279418945;198791.0
1763566518.8684757;start;0.006866931915283203;200316.0
1763566518.8889186;start;0.006195068359375;195312.0
1763566518.9086795;start;0.005482912063598633;130432.0
1763566518.9281044;start;0.005335092544555664;166199.0
1763566518.94825;start;0.006496906280517578;158630.0
1763566518.9673958;start;0.007900238037109375;219909.0
1763566518.9878848;start;0.005631923675537109;176879.0
1763566519.0070207;start;0.005523204803466797;157958.0
1763566519.0270462;start;0.005510091781616211;185241.0
1763566519.0464268;start;0.005805492401123047;107422.0
1763566519.065402;start;0.007215976715087891;131530.0
1763566519.084979;start;0.008312225341796875;216186.0
1763566519.1083317;start;0.005379915237426758;148864.0
1763566519.12592;start;0.005543708801269531;132812.0
1763566519.1453428;start;0.005152702331542969;156554.0
1763566519.164435;start;0.007062673568725586;177856.0
1763566519.1841836;start;0.006291627883911133;216125.0
1763566519.20366;start;0.01117706298828125;309386.0
1763566519.230032;start;0.006249427795410156;142944.0
1763566519.2502651;start;0.0073926448822021484;221496.0
1763566519.2703536;start;0.0062825679779052734;170288.0
1763566519.2907085;start;0.0056498050689697266;174499.0
1763566519.312178;start;0.005925416946411133;120056.0
1763566519.3312836;start;0.007998466491699219;221374.0
1763566519.3516579;start;0.006670475006103516;207214.0
1763566519.371631;start;0.0058383941650390625;177368.0
1763566519.3918178;start;0.005582571029663086;153503.0
1763566519.4120765;start;0.005124092102050781;186706.0
1763566519.4345698;start;0.007364749908447266;226134.0
1763566519.4547904;start;0.006253957748413086;183288.0
1763566519.4739513;start;0.006216287612915039;167602.0
1763566519.4958816;start;0.005262136459350586;178528.0
1763566519.5444973;start;0.005198955535888672;145874.0
1763566519.5639877;start;0.005171775817871094;131592.0
1763566519.5816476;start;0.0057697296142578125;152465.0
1763566519.6021545;start;0.007408618927001953;215148.0
1763566519.6225502;start;0.005822896957397461;147461.0
1763566519.6425483;start;0.0055005550384521484;165099.0
1763566519.6619675;start;0.005376100540161133;144104.0
1763566519.6814728;start;0.005581855773925781;142395.0
1763566519.6998768;start;0.006727695465087891;238342.0
1763566519.719;start;0.010785102844238281;282470.0
1763566519.7444868;start;0.005604267120361328;124878.0
1763566519.7641346;start;0.005463600158691406;139892.0
1763566519.7828739;start;0.0071599483489990234;203612.0
1763566519.801845;start;0.009818077087402344;292358.0
1763566519.825142;start;0.005496501922607422;178832.0
1763566519.8445714;start;0.005276203155517578;124756.0
1763566519.8634298;start;0.005247592926025391;150024.0
1763566519.882545;start;0.006272554397583008;179137.0
1763566519.901009;start;0.007295370101928711;220947.0
1763566519.921463;start;0.005852937698364258;142516.0
1763566519.9400291;start;0.005989789962768555;181641.0
1763566519.9613442;start;0.005400180816650391;115722.0
1763566519.980837;start;0.005881786346435547;151306.0
1763566520.0017447;start;0.007478475570678711;217163.0
1763566520.0215025;start;0.006281137466430664;166015.0
1763566520.0411177;start;0.005264759063720703;155578.0
1763566520.0601115;start;0.005521297454833984;151978.0
1763566520.0808861;start;0.005342006683349609;141296.0
1763566520.1009946;start;0.008726835250854492;245116.0
1763566520.123866;start;0.0054547786712646484;161499.0
1763566520.1422906;start;0.0053179264068603516;148254.0
1763566520.161614;start;0.006047725677490234;191344.0
1763566520.1832361;start;0.0068416595458984375;181396.0
1763566520.202;start;0.006707668304443359;190612.0
1763566520.2217274;start;0.0062410831451416016;187378.0
1763566520.240438;start;0.005823850631713867;160522.0
