timestamp;tag;duration;package_0
1763567694.0112522;start;0.006242036819458008;175720.0
1763567694.0349252;start;0.006021738052368164;183960.0
1763567694.0547237;start;0.008954763412475586;310241.0
1763567694.0787947;start;0.006565093994140625;190185.0
1763567694.100532;start;0.005682706832885742;99548.0
1763567694.1204944;start;0.0075054168701171875;250243.0
1763567694.1424;start;0.006308555603027344;204773.0
1763567694.162628;start;0.006269693374633789;181396.0
1763567694.1838472;start;0.006190776824951172;181640.0
1763567694.2044163;start;0.007579326629638672;252014.0
1763567694.2274406;start;0.006539106369018555;196655.0
1763567694.249048;start;0.005232095718383789;141907.0
1763567694.2690628;start;0.0062291622161865234;207763.0
1763567694.2884796;start;0.00862741470336914;291747.0
1763567694.3117726;start;0.0059354305267333984;171020.0
1763567694.3315384;start;0.005396842956542969;140930.0
1763567694.3511791;start;0.0055158138275146484;134827.0
1763567694.369364;start;0.006150007247924805;205382.0
1763567694.3878198;start;0.006326198577880859;224853.0
1763567694.406521;start;0.006684780120849609;296997.0
1763567694.4304297;start;0.006108760833740234;157592.0
1763567694.4512897;start;0.005636453628540039;140686.0
1763567694.4715784;start;0.0077936649322509766;273131.0
1763567694.4917057;start;0.005864143371582031;213500.0
1763567694.5128355;start;0.006478786468505859;214843.0
1763567694.5340476;start;0.005603790283203125;130005.0
1763567694.5540287;start;0.0060577392578125;201720.0
1763567694.5717642;start;0.0076749324798583984;250793.0
1763567694.592805;start;0.0062885284423828125;247192.0
1763567694.613008;start;0.005564212799072266;146972.0
1763567694.633327;start;0.005268573760986328;123596.0
1763567694.6518412;start;0.005396604537963867;85754.0
1763567694.6712303;start;0.007265329360961914;250183.0
1763567694.6909056;start;0.006638765335083008;276733.0
1763567694.709766;start;0.005601167678833008;158996.0
1763567694.7276108;start;0.0055828094482421875;160339.0
1763567694.7458422;start;0.00539851188659668;155883.0
1763567694.7646668;start;0.005100727081298828;135254.0
1763567694.7824824;start;0.005053520202636719;130554.0
1763567694.8020868;start;0.00534510612487793;163269.0
1763567694.8215468;start;0.007434368133544922;211669.0
1763567694.8415813;start;0.006166934967041016;202514.0
1763567694.8602688;start;0.006014347076416016;161133.0
1763567694.8784847;start;0.005299806594848633;148437.0
1763567694.8961189;start;0.005367755889892578;126953.0
1763567694.9148602;start;0.005019426345825195;138305.0
1763567694.934676;start;0.009887218475341797;246459.0
1763567694.9575188;start;0.0059397220611572266;297302.0
1763567694.9761996;start;0.005606412887573242;193481.0
1763567694.9938838;start;0.005369424819946289;166442.0
1763567695.011647;start;0.005611419677734375;161255.0
1763567695.0316584;start;0.0056154727935791016;160950.0
1763567695.0511627;start;0.005236148834228516;122070.0
1763567695.0697823;start;0.006007671356201172;166259.0
1763567695.0883782;start;0.0069561004638671875;214477.0
1763567695.108363;start;0.005776166915893555;176147.0
1763567695.1268399;start;0.005825042724609375;142822.0
1763567695.1458561;start;0.005933284759521484;173583.0
