time,x,y,z,yaw,platform,trajectory,traj_double,traj_short,traj_spin,traj_time,ref_time,comptime,x_ref,y_ref,yaw_ref,z_ref,throttle_input,p_input,q_input,r_input,cbf_term_pitch_cbf,cbf_term_roll_cbf,cbf_term_thrust_cbf,cbf_term_yaw_cbf
10.049919366836548,-0.11568978,-0.036073007,-2.9184885,-0.004180158011693479,SIM,HOVER,NormSpd,Not Short,NoSpin,0.039772987365722656,1.2397729873657226,0.00606536865234375,1.0,1.0,1e-05,-9.0,0.8785971096381059,0.7179287259835272,-0.5917025846773836,0.025744638347906402,nan,nan,nan,nan
10.146788120269775,-0.11405347,-0.029729778,-2.9290123,-0.00013094462524101264,nan,nan,nan,nan,nan,0.1366441249847412,1.3366441249847412,0.008076906204223633,1.0,1.0,1e-05,-9.0,0.8785971096381059,0.8,-0.8,-0.019048533621214288,nan,nan,nan,nan
10.248029470443726,-0.109636575,-0.02146647,-2.938046,0.003054559333732317,nan,nan,nan,nan,nan,0.23788928985595703,1.437889289855957,0.007440090179443359,1.0,1.0,1e-05,-9.0,0.8785971096381059,0.6641383301945548,-0.5299331792569596,0.019424888416705,nan,nan,nan,nan
10.355278015136719,-0.10131028,-0.005676962,-2.963313,0.007743697698419139,nan,nan,nan,nan,nan,0.3452260494232178,1.5452260494232177,0.00608515739440918,1.0,1.0,1e-05,-9.0,0.8785971096381059,0.782027642672322,-0.8,-0.027395459399608153,nan,nan,nan,nan
10.458187103271484,-0.09580962,0.007052669,-2.9915264,0.009639159351606813,nan,nan,nan,nan,nan,0.44806909561157227,1.6480690956115722,0.0058290958404541016,1.0,1.0,1e-05,-9.0,0.8785971096381059,0.47849707779482203,-0.35392916378751416,0.010743929498324952,nan,nan,nan,nan
10.555541038513184,-0.08290693,0.028378407,-3.0263803,0.01152069377596761,nan,nan,nan,nan,nan,0.5455236434936523,1.7455236434936523,0.0059146881103515625,1.0,1.0,1e-05,-9.0,0.8785971096381059,0.5604256455949876,-0.7243545469213427,-0.032401957350927234,nan,nan,nan,nan
10.653838634490967,-0.06927927,0.044674203,-3.052996,0.010591410368539972,nan,nan,nan,nan,nan,0.6437950134277344,1.8437950134277343,0.005722761154174805,1.0,1.0,1e-05,-9.0,0.8785971096381056,0.6128875925226769,-0.4608149258516872,0.012619892835030165,nan,nan,nan,nan
10.749920129776001,-0.044692375,0.06658225,-3.1143072,0.003554141640914013,nan,nan,nan,nan,nan,0.7398138046264648,1.9398138046264648,0.007664680480957031,1.0,1.0,1e-05,-9.0,0.8785971096381059,0.4010688149522209,-0.4082790760143682,-0.016461351121053833,nan,nan,nan,nan
10.853113174438477,-0.022895033,0.08401819,-3.1822321,-0.002717471895993015,nan,nan,nan,nan,nan,0.8430020809173584,2.0430020809173586,0.006929636001586914,1.0,1.0,1e-05,-9.0,0.8785971096381058,-2.96246063093573e-05,0.10106646284738065,0.004836941028740061,nan,nan,nan,nan
10.955883502960205,0.021653865,0.12798227,-3.3240736,-0.006916465968661266,nan,nan,nan,nan,nan,0.9458158016204834,2.1458158016204836,0.005690574645996094,1.0,1.0,1e-05,-9.0,0.8785971096381059,-0.22004655710755877,0.1879883189476993,0.01595913844402824,nan,nan,nan,nan
11.053073644638062,0.06701885,0.17302655,-3.4476612,-0.005166238708577554,nan,nan,nan,nan,nan,1.0429606437683105,2.2429606437683107,0.005982398986816406,1.0,1.0,1e-05,-9.0,0.8785971096381059,-0.2034924975346617,0.12408221698440765,0.01826900809461184,nan,nan,nan,nan
11.153008460998535,0.1495614,0.25616014,-3.6814787,-4.678097388041008e-05,nan,nan,nan,nan,nan,1.1429564952850342,2.3429564952850344,0.006246805191040039,1.0,1.0,1e-05,-9.0,0.8785971096381059,-0.1256691860140342,0.09680496713191993,0.016473816177992137,nan,nan,nan,nan
11.259780645370483,0.22853109,0.3395854,-3.9258597,0.007395246507006849,nan,nan,nan,nan,nan,1.2496452331542969,2.449645233154297,0.00559544563293457,1.0,1.0,1e-05,-9.0,0.8785971096381059,-0.10716136641130894,0.1312531406531296,0.012720694127283213,nan,nan,nan,nan
11.351438283920288,0.29677042,0.41374514,-4.1631393,0.014634691972176993,nan,nan,nan,nan,nan,1.3412916660308838,2.541291666030884,0.0063648223876953125,1.0,1.0,1e-05,-9.0,0.8785971096381059,-0.14128478776062586,0.1719490546025607,0.005774481211286879,nan,nan,nan,nan
11.459202527999878,0.36344653,0.48951748,-4.431652,0.02364665795152554,nan,nan,nan,nan,nan,1.4491519927978516,2.6491519927978517,0.005722761154174805,1.0,1.0,1e-05,-9.0,0.8785971096381058,-0.2008593900180253,0.21201955470111514,-0.00544842503431462,nan,nan,nan,nan
11.555626630783081,0.45868275,0.5885268,-4.837668,0.030714329891295872,nan,nan,nan,nan,nan,1.5457549095153809,2.745754909515381,0.010376214981079102,1.0,1.0,1e-05,-9.0,0.8785971096381057,-0.2145107819572789,0.22638639133770494,-0.012700363316199554,nan,nan,nan,nan
11.652319431304932,0.5206256,0.6474581,-5.13784,0.03129368277868529,nan,nan,nan,nan,nan,1.6421701908111572,2.8421701908111574,0.0057942867279052734,1.0,1.0,1e-05,-9.0,0.8785971096381059,-0.19604743679033398,0.22577658123929017,-0.0146853705091101,nan,nan,nan,nan
11.751033067703247,0.59760535,0.7156777,-5.595142,0.027913224842820335,nan,nan,nan,nan,nan,1.7409005165100098,2.94090051651001,0.006423234939575195,1.0,1.0,1e-05,-9.0,0.8785971096381057,-0.08495663148877057,0.1526719936683554,-0.01378782521628806,nan,nan,nan,nan
