time,x,y,z,yaw,platform,trajectory,traj_double,traj_short,traj_spin,traj_time,ref_time,comptime,x_ref,y_ref,yaw_ref,z_ref,throttle_input,p_input,q_input,r_input,cbf_term_pitch_cbf,cbf_term_roll_cbf,cbf_term_thrust_cbf,cbf_term_yaw_cbf
10.05966067314148,-0.026503362,-0.021251446,-2.992351,-0.0007126675316402331,SIM,HELIX,DblSpd,Not Short,NoSpin,0.05947470664978027,1.2594747066497802,0.0003516674041748047,-0.5998298969905407,-0.014286170806670984,0.0,-2.503789882659912,0.7346188610907101,0.0017590089758096979,0.031523192,0.0006292110938954256,-3.3829833868109462,0.0,33.21842302387046,0.0
10.15979290008545,-0.03129334,-0.025185218,-2.999944,-0.00030351262124820536,nan,nan,nan,nan,nan,0.15958094596862793,1.3595809459686279,0.00034332275390625,-0.5773887661909081,-0.1631631474216554,0.0,-2.5438323783874512,0.7278642096047775,-0.05284841684867079,0.09798318160082561,0.004950328466839483,-1.698544994833266,0.0,18.635030572956975,0.0
10.25962519645691,-0.036434446,-0.02581186,-3.00142,0.00015853208060086612,nan,nan,nan,nan,nan,0.25938963890075684,1.4593896389007568,0.00035190582275390625,-0.5188169764782965,-0.30137840818134054,0.0,-2.5837558555603026,0.7209785755667298,-0.10338990262285834,0.15043123276888845,0.00999417571453311,0.0,0.0,3.673577611979802,0.0
10.359652042388916,-0.04118466,-0.026081977,-3.0054,0.0005226565167931619,nan,nan,nan,nan,nan,0.35941433906555176,1.5594143390655517,0.00034165382385253906,-0.4275414930789218,-0.420961128485572,0.0,-2.6237657356262205,0.7194136496394017,-0.1305818431666633,0.0925166158008401,0.00789967119102076,0.0,0.0,0.0,0.0
10.459725379943848,-0.048078176,-0.025691237,-3.0105233,0.0007883150601223944,nan,nan,nan,nan,nan,0.4595024585723877,1.6595024585723877,0.00034999847412109375,-0.3093068594189298,-0.5141296205397996,0.0,-2.663800983428955,0.7221545276315782,-0.13103412623036195,0.0030547161660745936,-0.0003203046133001162,0.0,0.0,0.0,0.0
10.55961275100708,-0.05776634,-0.028701913,-3.012756,0.001182282904778273,nan,nan,nan,nan,nan,0.559380054473877,1.759380054473877,0.0003452301025390625,-0.17190742922274635,-0.5748459235117063,0.0,-2.7037520217895508,0.7249513198474616,-0.10567256779933328,-0.07464744612068756,-0.009006742369186879,0.19548768239698067,0.0,0.0,0.0
10.659703493118286,-0.07038609,-0.03579596,-3.0101886,0.0018907559842285433,nan,nan,nan,nan,nan,0.6594882011413574,1.8594882011413574,0.0003342628479003906,-0.023385316810901176,-0.599544099260141,0.0,-2.743795280456543,0.7278903905831577,-0.059854023273102436,-0.14400415220969173,-0.014091759969092616,0.014277473212214176,0.0,0.0,0.0
10.759672403335571,-0.09098423,-0.041311927,-3.0050066,0.002430121593770332,nan,nan,nan,nan,nan,0.7594516277313232,1.9594516277313232,0.0003414154052734375,0.126396017077057,-0.5865356313703851,0.0,-2.7837806510925294,0.7309585898962695,-0.007803564234012,-0.19497617689981722,-0.014522722061963384,0.0,0.0,0.0,0.0
10.859638690948486,-0.11944259,-0.056592483,-3.0006716,0.0032027061984952337,nan,nan,nan,nan,nan,0.8594155311584473,2.0594155311584474,0.00035381317138671875,0.2682418451743081,-0.5366994619873234,0.0,-2.823766212463379,0.7336933819419458,0.051125224170709485,-0.21919362339154816,-0.009852252611449522,0.0,0.0,0.0,0.0
10.961262226104736,-0.14894593,-0.07824836,-2.9909835,0.004285599511407407,nan,nan,nan,nan,nan,0.9612996578216553,2.1612996578216555,0.0010132789611816406,0.39542755960707493,-0.4512616149233094,0.0,-2.8645198631286624,0.736369540495174,0.11043280902279873,-0.2201688821165486,-0.0026075964194387045,0.0,0.0,0.0,0.0
